"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B7_01";"G";594;"^ 0.5";1;0,3;"euclidean";0,05;5;20;594;213
"B7_02";"G";1044;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1044;278
"B7_03";"G";923;"^ 0.5";1;0,3;"euclidean";0,05;5;20;923;297
"C7_01";"G";563;"^ 0.5";1;0,3;"euclidean";0,05;5;20;563;127
"C7_02";"G";504;"^ 0.5";1;0,3;"euclidean";0,05;5;20;504;148
"C7_03";"G";913;"^ 0.5";1;0,3;"euclidean";0,05;5;20;913;198
"D7_01";"G";499;"^ 0.5";1;0,3;"euclidean";0,05;5;20;499;172
"D7_02";"G";1079;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1079;271
"D7_03";"G";1141;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1141;244
"E7_01";"G";387;"^ 0.5";1;0,3;"euclidean";0,05;5;20;387;148
"E7_02";"G";739;"^ 0.5";1;0,3;"euclidean";0,05;5;20;739;180
"E7_03";"G";882;"^ 0.5";1;0,3;"euclidean";0,05;5;20;882;181
"F7_01";"G";368;"^ 0.5";1;0,3;"euclidean";0,05;5;20;368;121
"F7_02";"G";787;"^ 0.5";1;0,3;"euclidean";0,05;5;20;787;164
"F7_03";"G";884;"^ 0.5";1;0,3;"euclidean";0,05;5;20;884;183
"G7_01";"G";627;"^ 0.5";1;0,3;"euclidean";0,05;5;20;627;155
"G7_02";"G";457;"^ 0.5";1;0,3;"euclidean";0,05;5;20;457;72
"G7_03";"G";605;"^ 0.5";1;0,3;"euclidean";0,05;5;20;605;137
