"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B7_01_c2";"G";870;"^ 0.5";1;0,3;"euclidean";0,05;5;20;870;268
"B7_02_c2";"G";504;"^ 0.5";1;0,3;"euclidean";0,05;5;20;504;141
"B7_03_c2";"G";245;"^ 0.5";1;0,3;"euclidean";0,05;5;20;245;82
"C7_01_c2";"G";477;"^ 0.5";1;0,3;"euclidean";0,05;5;20;477;127
"C7_02_c2";"G";244;"^ 0.5";1;0,3;"euclidean";0,05;5;20;244;87
"C7_03_c2";"G";145;"^ 0.5";1;0,3;"euclidean";0,05;5;20;145;57
"D7_01_c2";"G";601;"^ 0.5";1;0,3;"euclidean";0,05;5;20;601;192
"D7_02_c2";"G";151;"^ 0.5";1;0,3;"euclidean";0,05;5;20;151;49
"D7_03_c2";"G";153;"^ 0.5";1;0,3;"euclidean";0,05;5;20;153;46
"E7_01_c2";"G";563;"^ 0.5";1;0,3;"euclidean";0,05;5;20;563;170
"E7_02_c2";"G";319;"^ 0.5";1;0,3;"euclidean";0,05;5;20;319;98
"E7_03_c2";"G";208;"^ 0.5";1;0,3;"euclidean";0,05;5;20;208;60
"F7_01_c2";"G";296;"^ 0.5";1;0,3;"euclidean";0,05;5;20;296;174
"F7_02_c2";"G";221;"^ 0.5";1;0,3;"euclidean";0,05;5;20;221;99
"F7_03_c2";"G";110;"^ 0.5";1;0,3;"euclidean";0,05;5;20;110;51
"G7_01_c2";"G";110;"^ 0.5";1;0,3;"euclidean";0,05;5;20;110;173
"G7_02_c2";"G";125;"^ 0.5";1;0,3;"euclidean";0,05;5;20;125;172
"G7_03_c2";"G";91;"^ 0.5";1;0,3;"euclidean";0,05;5;20;91;102
