"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B2_01_c2";"G";131;"^ 0.5";1;0,3;"euclidean";0,05;5;20;131;54
"B2_02_c2";"G";234;"^ 0.5";1;0,3;"euclidean";0,05;5;20;234;57
"B2_03_c2";"G";126;"^ 0.5";1;0,3;"euclidean";0,05;5;20;126;37
"C2_01_c2";"G";228;"^ 0.5";1;0,3;"euclidean";0,05;5;20;228;89
"C2_02_c2";"G";672;"^ 0.5";1;0,3;"euclidean";0,05;5;20;672;120
"C2_03_c2";"G";87;"^ 0.5";1;0,3;"euclidean";0,05;5;20;87;34
"D2_01_c2";"G";238;"^ 0.5";1;0,3;"euclidean";0,05;5;20;238;93
"D2_02_c2";"G";318;"^ 0.5";1;0,3;"euclidean";0,05;5;20;318;86
"D2_03_c2";"G";138;"^ 0.5";1;0,3;"euclidean";0,05;5;20;138;50
"E2_01_c2";"G";133;"^ 0.5";1;0,3;"euclidean";0,05;5;20;133;52
"E2_02_c2";"G";168;"^ 0.5";1;0,3;"euclidean";0,05;5;20;168;55
"E2_03_c2";"G";69;"^ 0.5";1;0,3;"euclidean";0,05;5;20;69;30
"F2_01_c2";"G";176;"^ 0.5";1;0,3;"euclidean";0,05;5;20;176;59
"F2_02_c2";"G";284;"^ 0.5";1;0,3;"euclidean";0,05;5;20;284;67
"F2_03_c2";"G";103;"^ 0.5";1;0,3;"euclidean";0,05;5;20;103;62
"G2_01_c2";"G";119;"^ 0.5";1;0,3;"euclidean";0,05;5;20;119;67
"G2_02_c2";"G";257;"^ 0.5";1;0,3;"euclidean";0,05;5;20;257;76
"G2_03_c2";"G";32;"^ 0.5";1;0,3;"euclidean";0,05;5;20;32;24
