"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B6_01";"G";562;"^ 0.5";1;0,3;"euclidean";0,05;5;20;562;58
"B6_02";"G";699;"^ 0.5";1;0,3;"euclidean";0,05;5;20;699;57
"B6_03";"G";451;"^ 0.5";1;0,3;"euclidean";0,05;5;20;451;63
"C6_01";"G";301;"^ 0.5";1;0,3;"euclidean";0,05;5;20;301;19
"C6_02";"G";392;"^ 0.5";1;0,3;"euclidean";0,05;5;20;392;31
"C6_03";"G";481;"^ 0.5";1;0,3;"euclidean";0,05;5;20;481;39
"D6_01";"G";433;"^ 0.5";1;0,3;"euclidean";0,05;5;20;433;36
"D6_02";"G";304;"^ 0.5";1;0,3;"euclidean";0,05;5;20;304;20
"D6_03";"G";594;"^ 0.5";1;0,3;"euclidean";0,05;5;20;594;75
"E6_01";"G";271;"^ 0.5";1;0,3;"euclidean";0,05;5;20;271;14
"E6_02";"G";407;"^ 0.5";1;0,3;"euclidean";0,05;5;20;407;40
"E6_03";"G";352;"^ 0.5";1;0,3;"euclidean";0,05;5;20;352;23
"F6_01";"G";248;"^ 0.5";1;0,3;"euclidean";0,05;5;20;248;25
"F6_02";"G";390;"^ 0.5";1;0,3;"euclidean";0,05;5;20;390;28
"F6_03";"G";468;"^ 0.5";1;0,3;"euclidean";0,05;5;20;468;52
"G6_01";"G";171;"^ 0.5";1;0,3;"euclidean";0,05;5;20;171;27
"G6_02";"G";246;"^ 0.5";1;0,3;"euclidean";0,05;5;20;246;33
"G6_03";"G";272;"^ 0.5";1;0,3;"euclidean";0,05;5;20;272;44
