"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B2_01";"G";989;"^ 0.5";1;0,3;"euclidean";0,05;5;20;989;149
"B2_02";"G";1429;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1429;127
"B2_03";"G";703;"^ 0.5";1;0,3;"euclidean";0,05;5;20;703;73
"C2_01";"G";608;"^ 0.5";1;0,3;"euclidean";0,05;5;20;608;99
"C2_02";"G";1158;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1158;112
"C2_03";"G";806;"^ 0.5";1;0,3;"euclidean";0,05;5;20;806;74
"D2_01";"G";738;"^ 0.5";1;0,3;"euclidean";0,05;5;20;738;117
"D2_02";"G";1078;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1078;116
"D2_03";"G";795;"^ 0.5";1;0,3;"euclidean";0,05;5;20;795;95
"E2_01";"G";437;"^ 0.5";1;0,3;"euclidean";0,05;5;20;437;56
"E2_02";"G";417;"^ 0.5";1;0,3;"euclidean";0,05;5;20;417;25
"E2_03";"G";385;"^ 0.5";1;0,3;"euclidean";0,05;5;20;385;32
"F2_01";"G";244;"^ 0.5";1;0,3;"euclidean";0,05;5;20;244;44
"F2_02";"G";341;"^ 0.5";1;0,3;"euclidean";0,05;5;20;341;23
"F2_03";"G";419;"^ 0.5";1;0,3;"euclidean";0,05;5;20;419;33
"G2_01";"G";448;"^ 0.5";1;0,3;"euclidean";0,05;5;20;448;75
"G2_02";"G";344;"^ 0.5";1;0,3;"euclidean";0,05;5;20;344;24
"G2_03";"G";296;"^ 0.5";1;0,3;"euclidean";0,05;5;20;296;28
