"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B2_01";"G";81;"^ 1";1;0,3;"euclidean";0,05;5;80;81;880
"B2_02";"G";121;"^ 1";1;0,3;"euclidean";0,05;5;80;121;1104
"B2_03";"G";114;"^ 1";1;0,3;"euclidean";0,05;5;80;114;825
"C2_01";"G";159;"^ 1";1;0,3;"euclidean";0,05;5;80;159;1224
"C2_02";"G";137;"^ 1";1;0,3;"euclidean";0,05;5;80;137;1067
"C2_03";"G";133;"^ 1";1;0,3;"euclidean";0,05;5;80;133;821
"D2_01";"G";161;"^ 1";1;0,3;"euclidean";0,05;5;80;161;1265
"D2_02";"G";171;"^ 1";1;0,3;"euclidean";0,05;5;80;171;1174
"D2_03";"G";143;"^ 1";1;0,3;"euclidean";0,05;5;80;143;955
"E2_01";"G";134;"^ 1";1;0,3;"euclidean";0,05;5;80;134;1001
"E2_02";"G";151;"^ 1";1;0,3;"euclidean";0,05;5;80;151;1159
"E2_03";"G";123;"^ 1";1;0,3;"euclidean";0,05;5;80;123;779
"F2_01";"G";132;"^ 1";1;0,3;"euclidean";0,05;5;80;132;1273
"F2_02";"G";141;"^ 1";1;0,3;"euclidean";0,05;5;80;141;1139
"F2_03";"G";133;"^ 1";1;0,3;"euclidean";0,05;5;80;133;806
"G2_01";"G";134;"^ 1";1;0,3;"euclidean";0,05;5;80;134;876
"G2_02";"G";125;"^ 1";1;0,3;"euclidean";0,05;5;80;125;985
"G2_03";"G";167;"^ 1";1;0,3;"euclidean";0,05;5;80;167;1194
