"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B3_01";"G";1110;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1110;212
"B3_02";"G";812;"^ 0.5";1;0,3;"euclidean";0,05;5;20;812;141
"B3_03";"G";855;"^ 0.5";1;0,3;"euclidean";0,05;5;20;855;152
"C3_01";"G";862;"^ 0.5";1;0,3;"euclidean";0,05;5;20;862;385
"C3_02";"G";1408;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1408;245
"C3_03";"G";624;"^ 0.5";1;0,3;"euclidean";0,05;5;20;624;300
"D3_01";"G";1405;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1405;303
"D3_02";"G";914;"^ 0.5";1;0,3;"euclidean";0,05;5;20;914;89
"D3_03";"G";1384;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1384;114
"E3_01";"G";717;"^ 0.5";1;0,3;"euclidean";0,05;5;20;717;138
"E3_02";"G";857;"^ 0.5";1;0,3;"euclidean";0,05;5;20;857;108
"E3_03";"G";1297;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1297;170
"F3_01";"G";1051;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1051;203
"F3_02";"G";1552;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1552;107
"F3_03";"G";825;"^ 0.5";1;0,3;"euclidean";0,05;5;20;825;118
"G3_01";"G";548;"^ 0.5";1;0,3;"euclidean";0,05;5;20;548;123
"G3_02";"G";1389;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1389;260
"G3_03";"G";1236;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1236;216
