"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B5_01";"G";1002;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1002;266
"B5_02";"G";1212;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1212;162
"B5_03";"G";1846;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1846;332
"C5_01";"G";1041;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1041;203
"C5_02";"G";1398;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1398;268
"C5_03";"G";1026;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1026;331
"D5_01";"G";790;"^ 0.5";1;0,3;"euclidean";0,05;5;20;790;117
"D5_02";"G";1330;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1330;255
"D5_03";"G";1168;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1168;195
"E5_01";"G";1588;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1588;338
"E5_02";"G";1518;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1518;221
"E5_03";"G";1584;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1584;287
"F5_01";"G";833;"^ 0.5";1;0,3;"euclidean";0,05;5;20;833;218
"F5_02";"G";1172;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1172;157
"F5_03";"G";802;"^ 0.5";1;0,3;"euclidean";0,05;5;20;802;220
"G5_01";"G";895;"^ 0.5";1;0,3;"euclidean";0,05;5;20;895;185
"G5_02";"G";1257;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1257;192
"G5_03";"G";1281;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1281;215
