"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B4_01";"G";630;"^ 0.5";1;0,3;"euclidean";0,05;5;20;630;111
"B4_02";"G";584;"^ 0.5";1;0,3;"euclidean";0,05;5;20;584;116
"B4_03";"G";432;"^ 0.5";1;0,3;"euclidean";0,05;5;20;432;81
"C4_01";"G";713;"^ 0.5";1;0,3;"euclidean";0,05;5;20;713;153
"C4_02";"G";652;"^ 0.5";1;0,3;"euclidean";0,05;5;20;652;135
"C4_03";"G";710;"^ 0.5";1;0,3;"euclidean";0,05;5;20;710;138
"D4_01";"G";638;"^ 0.5";1;0,3;"euclidean";0,05;5;20;638;105
"D4_02";"G";542;"^ 0.5";1;0,3;"euclidean";0,05;5;20;542;98
"D4_03";"G";696;"^ 0.5";1;0,3;"euclidean";0,05;5;20;696;138
"E4_01";"G";705;"^ 0.5";1;0,3;"euclidean";0,05;5;20;705;132
"E4_02";"G";639;"^ 0.5";1;0,3;"euclidean";0,05;5;20;639;160
"E4_03";"G";775;"^ 0.5";1;0,3;"euclidean";0,05;5;20;775;162
"F4_01";"G";372;"^ 0.5";1;0,3;"euclidean";0,05;5;20;372;66
"F4_02";"G";682;"^ 0.5";1;0,3;"euclidean";0,05;5;20;682;151
"F4_03";"G";831;"^ 0.5";1;0,3;"euclidean";0,05;5;20;831;142
"G4_01";"G";575;"^ 0.5";1;0,3;"euclidean";0,05;5;20;575;100
"G4_02";"G";688;"^ 0.5";1;0,3;"euclidean";0,05;5;20;688;122
"G4_03";"G";874;"^ 0.5";1;0,3;"euclidean";0,05;5;20;874;193
