"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B7_01";"G";610;"^ 0.5";1;0,3;"euclidean";0,05;5;20;610;124
"B7_02";"G";682;"^ 0.5";1;0,3;"euclidean";0,05;5;20;682;145
"B7_03";"G";567;"^ 0.5";1;0,3;"euclidean";0,05;5;20;567;119
"C7_01";"G";546;"^ 0.5";1;0,3;"euclidean";0,05;5;20;546;83
"C7_02";"G";357;"^ 0.5";1;0,3;"euclidean";0,05;5;20;357;68
"C7_03";"G";686;"^ 0.5";1;0,3;"euclidean";0,05;5;20;686;131
"D7_01";"G";454;"^ 0.5";1;0,3;"euclidean";0,05;5;20;454;52
"D7_02";"G";527;"^ 0.5";1;0,3;"euclidean";0,05;5;20;527;98
"D7_03";"G";475;"^ 0.5";1;0,3;"euclidean";0,05;5;20;475;76
"E7_01";"G";395;"^ 0.5";1;0,3;"euclidean";0,05;5;20;395;45
"E7_02";"G";715;"^ 0.5";1;0,3;"euclidean";0,05;5;20;715;97
"E7_03";"G";460;"^ 0.5";1;0,3;"euclidean";0,05;5;20;460;64
"F7_01";"G";372;"^ 0.5";1;0,3;"euclidean";0,05;5;20;372;35
"F7_02";"G";503;"^ 0.5";1;0,3;"euclidean";0,05;5;20;503;64
"F7_03";"G";322;"^ 0.5";1;0,3;"euclidean";0,05;5;20;322;44
"G7_01";"G";179;"^ 0.5";1;0,3;"euclidean";0,05;5;20;179;57
"G7_02";"G";459;"^ 0.5";1;0,3;"euclidean";0,05;5;20;459;71
"G7_03";"G";512;"^ 0.5";1;0,3;"euclidean";0,05;5;20;512;63
