"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B2_01";"G";225;"^ 0.5";1;0,3;"euclidean";0,05;5;20;225;23
"B2_02";"G";270;"^ 0.5";1;0,3;"euclidean";0,05;5;20;270;30
"B2_03";"G";235;"^ 0.5";1;0,3;"euclidean";0,05;5;20;235;21
"C2_01";"G";353;"^ 0.5";1;0,3;"euclidean";0,05;5;20;353;77
"C2_02";"G";505;"^ 0.5";1;0,3;"euclidean";0,05;5;20;505;61
"C2_03";"G";422;"^ 0.5";1;0,3;"euclidean";0,05;5;20;422;77
"D2_01";"G";242;"^ 0.5";1;0,3;"euclidean";0,05;5;20;242;38
"D2_02";"G";355;"^ 0.5";1;0,3;"euclidean";0,05;5;20;355;52
"D2_03";"G";307;"^ 0.5";1;0,3;"euclidean";0,05;5;20;307;54
"E2_01";"G";309;"^ 0.5";1;0,3;"euclidean";0,05;5;20;309;48
"E2_02";"G";406;"^ 0.5";1;0,3;"euclidean";0,05;5;20;406;82
"E2_03";"G";403;"^ 0.5";1;0,3;"euclidean";0,05;5;20;403;58
"F2_01";"G";290;"^ 0.5";1;0,3;"euclidean";0,05;5;20;290;36
"F2_02";"G";379;"^ 0.5";1;0,3;"euclidean";0,05;5;20;379;42
"F2_03";"G";407;"^ 0.5";1;0,3;"euclidean";0,05;5;20;407;57
"G2_01";"G";371;"^ 0.5";1;0,3;"euclidean";0,05;5;20;371;48
"G2_02";"G";450;"^ 0.5";1;0,3;"euclidean";0,05;5;20;450;94
"G2_03";"G";549;"^ 0.5";1;0,3;"euclidean";0,05;5;20;549;87
