"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B6_01";"G";915;"^ 0.5";1;0,3;"euclidean";0,05;5;20;915;359
"B6_02";"G";955;"^ 0.5";1;0,3;"euclidean";0,05;5;20;955;487
"B6_03";"G";881;"^ 0.5";1;0,3;"euclidean";0,05;5;20;881;295
"C6_01";"G";1066;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1066;351
"C6_02";"G";1008;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1008;437
"C6_03";"G";1003;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1003;419
"D6_01";"G";771;"^ 0.5";1;0,3;"euclidean";0,05;5;20;771;280
"D6_02";"G";1075;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1075;422
"D6_03";"G";1002;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1002;414
"E6_01";"G";962;"^ 0.5";1;0,3;"euclidean";0,05;5;20;962;301
"E6_02";"G";1077;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1077;500
"E6_03";"G";991;"^ 0.5";1;0,3;"euclidean";0,05;5;20;991;398
"F6_01";"G";874;"^ 0.5";1;0,3;"euclidean";0,05;5;20;874;322
"F6_02";"G";1074;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1074;404
"F6_03";"G";1275;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1275;280
"G6_01";"G";957;"^ 0.5";1;0,3;"euclidean";0,05;5;20;957;187
"G6_02";"G";1301;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1301;329
"G6_03";"G";1084;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1084;153
