"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B2_01_c2";"G";36;"^ 1";1;0,3;"euclidean";0,05;5;80;36;292
"B2_02_c2";"G";65;"^ 1";1;0,3;"euclidean";0,05;5;80;65;248
"B2_03_c2";"G";44;"^ 1";1;0,3;"euclidean";0,05;5;80;44;272
"C2_01_c2";"G";61;"^ 1";1;0,3;"euclidean";0,05;5;80;61;98
"C2_02_c2";"G";13;"^ 1";1;0,3;"euclidean";0,05;5;80;13;172
"C2_03_c2";"G";4;"^ 1";1;0,3;"euclidean";0,05;5;80;4;98
"D2_01_c2";"G";46;"^ 1";1;0,3;"euclidean";0,05;5;80;46;201
"D2_02_c2";"G";50;"^ 1";1;0,3;"euclidean";0,05;5;80;50;297
"D2_03_c2";"G";37;"^ 1";1;0,3;"euclidean";0,05;5;80;37;208
"E2_01_c2";"G";55;"^ 1";1;0,3;"euclidean";0,05;5;80;55;170
"E2_02_c2";"G";26;"^ 1";1;0,3;"euclidean";0,05;5;80;26;182
"E2_03_c2";"G";15;"^ 1";1;0,3;"euclidean";0,05;5;80;15;156
"F2_01_c2";"G";56;"^ 1";1;0,3;"euclidean";0,05;5;80;56;83
"F2_02_c2";"G";36;"^ 1";1;0,3;"euclidean";0,05;5;80;36;165
"F2_03_c2";"G";31;"^ 1";1;0,3;"euclidean";0,05;5;80;31;124
"G2_01_c2";"G";53;"^ 1";1;0,3;"euclidean";0,05;5;80;53;148
"G2_02_c2";"G";26;"^ 1";1;0,3;"euclidean";0,05;5;80;26;224
"G2_03_c2";"G";11;"^ 1";1;0,3;"euclidean";0,05;5;80;11;96
