"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B2_01";"G";58;"^ 1";1;0,3;"euclidean";0,05;5;80;58;129
"B2_02";"G";46;"^ 1";1;0,3;"euclidean";0,05;5;80;46;194
"B2_03";"G";39;"^ 1";1;0,3;"euclidean";0,05;5;80;39;170
"C2_01";"G";95;"^ 1";1;0,3;"euclidean";0,05;5;80;95;224
"C2_02";"G";135;"^ 1";1;0,3;"euclidean";0,05;5;80;135;351
"C2_03";"G";101;"^ 1";1;0,3;"euclidean";0,05;5;80;101;275
"D2_01";"G";51;"^ 1";1;0,3;"euclidean";0,05;5;80;51;152
"D2_02";"G";49;"^ 1";1;0,3;"euclidean";0,05;5;80;49;242
"D2_03";"G";45;"^ 1";1;0,3;"euclidean";0,05;5;80;45;225
"E2_01";"G";53;"^ 1";1;0,3;"euclidean";0,05;5;80;53;178
"E2_02";"G";56;"^ 1";1;0,3;"euclidean";0,05;5;80;56;272
"E2_03";"G";51;"^ 1";1;0,3;"euclidean";0,05;5;80;51;284
"F2_01";"G";53;"^ 1";1;0,3;"euclidean";0,05;5;80;53;169
"F2_02";"G";54;"^ 1";1;0,3;"euclidean";0,05;5;80;54;236
"F2_03";"G";57;"^ 1";1;0,3;"euclidean";0,05;5;80;57;279
"G2_01";"G";55;"^ 1";1;0,3;"euclidean";0,05;5;80;55;223
"G2_02";"G";55;"^ 1";1;0,3;"euclidean";0,05;5;80;55;304
"G2_03";"G";65;"^ 1";1;0,3;"euclidean";0,05;5;80;65;348
