"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B7_01";"G";54;"^ 1";1;0,3;"euclidean";0,05;5;80;54;427
"B7_02";"G";63;"^ 1";1;0,3;"euclidean";0,05;5;80;63;441
"B7_03";"G";63;"^ 1";1;0,3;"euclidean";0,05;5;80;63;406
"C7_01";"G";60;"^ 1";1;0,3;"euclidean";0,05;5;80;60;349
"C7_02";"G";36;"^ 1";1;0,3;"euclidean";0,05;5;80;36;227
"C7_03";"G";51;"^ 1";1;0,3;"euclidean";0,05;5;80;51;438
"D7_01";"G";54;"^ 1";1;0,3;"euclidean";0,05;5;80;54;283
"D7_02";"G";61;"^ 1";1;0,3;"euclidean";0,05;5;80;61;385
"D7_03";"G";51;"^ 1";1;0,3;"euclidean";0,05;5;80;51;345
"E7_01";"G";59;"^ 1";1;0,3;"euclidean";0,05;5;80;59;231
"E7_02";"G";83;"^ 1";1;0,3;"euclidean";0,05;5;80;83;494
"E7_03";"G";42;"^ 1";1;0,3;"euclidean";0,05;5;80;42;297
"F7_01";"G";56;"^ 1";1;0,3;"euclidean";0,05;5;80;56;245
"F7_02";"G";58;"^ 1";1;0,3;"euclidean";0,05;5;80;58;322
"F7_03";"G";34;"^ 1";1;0,3;"euclidean";0,05;5;80;34;247
"G7_01";"G";43;"^ 1";1;0,3;"euclidean";0,05;5;80;43;115
"G7_02";"G";110;"^ 1";1;0,3;"euclidean";0,05;5;80;110;323
"G7_03";"G";112;"^ 1";1;0,3;"euclidean";0,05;5;80;112;404
