"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"EA.hy926 2018-04-27 06D_03_c2";"G";45;"^ 1";1;0,3;"euclidean";0,05;5;80;45;61
"EA.hy926 2018-04-27 06E_01_c2";"G";63;"^ 1";1;0,3;"euclidean";0,05;5;80;63;14
"EA.hy926 2018-04-27 06E_02_c2";"G";49;"^ 1";1;0,3;"euclidean";0,05;5;80;49;102
"EA.hy926 2018-04-27 06E_03_c2";"G";27;"^ 1";1;0,3;"euclidean";0,05;5;80;27;28
"EA.hy926 2018-04-27 06F_01_c2";"G";90;"^ 1";1;0,3;"euclidean";0,05;5;80;90;162
"EA.hy926 2018-04-27 06F_02_c2";"G";12;"^ 1";1;0,3;"euclidean";0,05;5;80;12;1
"EA.hy926 2018-04-27 06F_03_c2";"G";14;"^ 1";1;0,3;"euclidean";0,05;5;80;14;6
"EA.hy926 2018-04-27 07C_01_c2";"G";57;"^ 1";1;0,3;"euclidean";0,05;5;80;57;104
"EA.hy926 2018-04-27 07C_02_c2";"G";64;"^ 1";1;0,3;"euclidean";0,05;5;80;64;106
"EA.hy926 2018-04-27 07C_03_c2";"G";54;"^ 1";1;0,3;"euclidean";0,05;5;80;54;55
"EA.hy926 2018-04-27 07D_01_c2";"G";45;"^ 1";1;0,3;"euclidean";0,05;5;80;45;35
"EA.hy926 2018-04-27 07D_02_c2";"G";112;"^ 1";1;0,3;"euclidean";0,05;5;80;112;258
"EA.hy926 2018-04-27 07D_03_c2";"G";61;"^ 1";1;0,3;"euclidean";0,05;5;80;61;74
"EA.hy926 2018-04-27 07E_01_c2";"G";60;"^ 1";1;0,3;"euclidean";0,05;5;80;60;43
"EA.hy926 2018-04-27 07E_02_c2";"G";51;"^ 1";1;0,3;"euclidean";0,05;5;80;51;49
"EA.hy926 2018-04-27 07E_03_c2";"G";30;"^ 1";1;0,3;"euclidean";0,05;5;80;30;11
"EA.hy926 2018-04-27 07F_01_c2";"G";68;"^ 1";1;0,3;"euclidean";0,05;5;80;68;26
"EA.hy926 2018-04-27 07F_02_c2";"G";88;"^ 1";1;0,3;"euclidean";0,05;5;80;88;61
"EA.hy926 2018-04-27 07F_03_c2";"G";50;"^ 1";1;0,3;"euclidean";0,05;5;80;50;41
