"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"EA.hy926 2018-03-15 06F_02_c2";"G";10;"^ 1";1;0,3;"euclidean";0,05;5;50;10;0
"EA.hy926 2018-03-15 06F_03_c2";"G";10;"^ 1";1;0,3;"euclidean";0,05;5;50;10;0
"EA.hy926 2018-03-15 07C_01_c2";"G";8;"^ 1";1;0,3;"euclidean";0,05;5;50;8;19
"EA.hy926 2018-03-15 07C_02_c2";"G";2;"^ 1";1;0,3;"euclidean";0,05;5;50;2;3
"EA.hy926 2018-03-15 07C_03_c2";"G";4;"^ 1";1;0,3;"euclidean";0,05;5;50;4;0
"EA.hy926 2018-03-15 07D_01_c2";"G";4;"^ 1";1;0,3;"euclidean";0,05;5;50;4;5
"EA.hy926 2018-03-15 07D_02_c2";"G";17;"^ 1";1;0,3;"euclidean";0,05;5;50;17;6
"EA.hy926 2018-03-15 07D_03_c2";"G";13;"^ 1";1;0,3;"euclidean";0,05;5;50;13;5
"EA.hy926 2018-03-15 07E_01_c2";"G";5;"^ 1";1;0,3;"euclidean";0,05;5;50;5;4
"EA.hy926 2018-03-15 07E_02_c2";"G";9;"^ 1";1;0,3;"euclidean";0,05;5;50;9;7
"EA.hy926 2018-03-15 07E_03_c2";"G";4;"^ 1";1;0,3;"euclidean";0,05;5;50;4;6
"EA.hy926 2018-03-15 07F_01_c2";"G";8;"^ 1";1;0,3;"euclidean";0,05;5;50;8;1
"EA.hy926 2018-03-15 07F_02_c2";"G";13;"^ 1";1;0,3;"euclidean";0,05;5;50;13;2
"EA.hy926 2018-03-15 07F_03_c2";"G";8;"^ 1";1;0,3;"euclidean";0,05;5;50;8;1
