"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B3_01";"G";2182;"^ 0.5";1;0,3;"euclidean";0,05;5;20;2182;196
"B3_02";"G";2328;"^ 0.5";1;0,3;"euclidean";0,05;5;20;2328;197
"B3_03";"G";1351;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1351;117
"C3_01";"G";2006;"^ 0.5";1;0,3;"euclidean";0,05;5;20;2006;143
"C3_02";"G";2561;"^ 0.5";1;0,3;"euclidean";0,05;5;20;2561;254
"C3_03";"G";2200;"^ 0.5";1;0,3;"euclidean";0,05;5;20;2200;296
"D3_01";"G";2161;"^ 0.5";1;0,3;"euclidean";0,05;5;20;2161;140
"D3_02";"G";2451;"^ 0.5";1;0,3;"euclidean";0,05;5;20;2451;179
"D3_03";"G";1902;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1902;159
"E3_01";"G";1723;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1723;118
"E3_02";"G";2867;"^ 0.5";1;0,3;"euclidean";0,05;5;20;2867;203
"E3_03";"G";2303;"^ 0.5";1;0,3;"euclidean";0,05;5;20;2303;173
"F3_01";"G";1899;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1899;109
"F3_02";"G";2627;"^ 0.5";1;0,3;"euclidean";0,05;5;20;2627;197
"F3_03";"G";2101;"^ 0.5";1;0,3;"euclidean";0,05;5;20;2101;150
"G3_01";"G";1519;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1519;105
"G3_02";"G";2304;"^ 0.5";1;0,3;"euclidean";0,05;5;20;2304;260
"G3_03";"G";1847;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1847;236
