"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B2_01_c2";"G";344;"^ 0.5";1;0,3;"euclidean";0,05;5;20;344;7
"B2_02_c2";"G";328;"^ 0.5";1;0,3;"euclidean";0,05;5;20;328;9
"B2_03_c2";"G";332;"^ 0.5";1;0,3;"euclidean";0,05;5;20;332;8
"C2_01_c2";"G";167;"^ 0.5";1;0,3;"euclidean";0,05;5;20;167;6
"C2_02_c2";"G";199;"^ 0.5";1;0,3;"euclidean";0,05;5;20;199;9
"C2_03_c2";"G";150;"^ 0.5";1;0,3;"euclidean";0,05;5;20;150;18
"D2_01_c2";"G";258;"^ 0.5";1;0,3;"euclidean";0,05;5;20;258;11
"D2_02_c2";"G";355;"^ 0.5";1;0,3;"euclidean";0,05;5;20;355;10
"D2_03_c2";"G";248;"^ 0.5";1;0,3;"euclidean";0,05;5;20;248;9
"E2_01_c2";"G";246;"^ 0.5";1;0,3;"euclidean";0,05;5;20;246;5
"E2_02_c2";"G";227;"^ 0.5";1;0,3;"euclidean";0,05;5;20;227;8
"E2_03_c2";"G";191;"^ 0.5";1;0,3;"euclidean";0,05;5;20;191;8
"F2_01_c2";"G";146;"^ 0.5";1;0,3;"euclidean";0,05;5;20;146;5
"F2_02_c2";"G";221;"^ 0.5";1;0,3;"euclidean";0,05;5;20;221;7
"F2_03_c2";"G";160;"^ 0.5";1;0,3;"euclidean";0,05;5;20;160;7
"G2_01_c2";"G";214;"^ 0.5";1;0,3;"euclidean";0,05;5;20;214;9
"G2_02_c2";"G";281;"^ 0.5";1;0,3;"euclidean";0,05;5;20;281;12
"G2_03_c2";"G";121;"^ 0.5";1;0,3;"euclidean";0,05;5;20;121;5
