"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B3_01_c2";"G";236;"^ 0.5";1;0,3;"euclidean";0,05;5;20;236;11
"B3_02_c2";"G";314;"^ 0.5";1;0,3;"euclidean";0,05;5;20;314;13
"B3_03_c2";"G";188;"^ 0.5";1;0,3;"euclidean";0,05;5;20;188;10
"C3_01_c2";"G";319;"^ 0.5";1;0,3;"euclidean";0,05;5;20;319;14
"C3_02_c2";"G";314;"^ 0.5";1;0,3;"euclidean";0,05;5;20;314;24
"C3_03_c2";"G";219;"^ 0.5";1;0,3;"euclidean";0,05;5;20;219;5
"D3_01_c2";"G";251;"^ 0.5";1;0,3;"euclidean";0,05;5;20;251;15
"D3_02_c2";"G";480;"^ 0.5";1;0,3;"euclidean";0,05;5;20;480;26
"D3_03_c2";"G";255;"^ 0.5";1;0,3;"euclidean";0,05;5;20;255;10
"E3_01_c2";"G";234;"^ 0.5";1;0,3;"euclidean";0,05;5;20;234;15
"E3_02_c2";"G";286;"^ 0.5";1;0,3;"euclidean";0,05;5;20;286;7
"E3_03_c2";"G";252;"^ 0.5";1;0,3;"euclidean";0,05;5;20;252;5
"F3_01_c2";"G";301;"^ 0.5";1;0,3;"euclidean";0,05;5;20;301;16
"F3_02_c2";"G";265;"^ 0.5";1;0,3;"euclidean";0,05;5;20;265;7
"F3_03_c2";"G";118;"^ 0.5";1;0,3;"euclidean";0,05;5;20;118;2
"G3_01_c2";"G";344;"^ 0.5";1;0,3;"euclidean";0,05;5;20;344;26
"G3_02_c2";"G";416;"^ 0.5";1;0,3;"euclidean";0,05;5;20;416;20
"G3_03_c2";"G";355;"^ 0.5";1;0,3;"euclidean";0,05;5;20;355;20
