"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B5_01_c2";"G";286;"^ 0.5";1;0,3;"euclidean";0,05;5;20;286;11
"B5_02_c2";"G";242;"^ 0.5";1;0,3;"euclidean";0,05;5;20;242;12
"B5_03_c2";"G";68;"^ 0.5";1;0,3;"euclidean";0,05;5;20;68;7
"C5_01_c2";"G";362;"^ 0.5";1;0,3;"euclidean";0,05;5;20;362;18
"C5_02_c2";"G";358;"^ 0.5";1;0,3;"euclidean";0,05;5;20;358;24
"C5_03_c2";"G";278;"^ 0.5";1;0,3;"euclidean";0,05;5;20;278;13
"D5_01_c2";"G";388;"^ 0.5";1;0,3;"euclidean";0,05;5;20;388;19
"D5_02_c2";"G";398;"^ 0.5";1;0,3;"euclidean";0,05;5;20;398;14
"D5_03_c2";"G";232;"^ 0.5";1;0,3;"euclidean";0,05;5;20;232;11
"E5_01_c2";"G";141;"^ 0.5";1;0,3;"euclidean";0,05;5;20;141;6
"E5_02_c2";"G";191;"^ 0.5";1;0,3;"euclidean";0,05;5;20;191;23
"E5_03_c2";"G";112;"^ 0.5";1;0,3;"euclidean";0,05;5;20;112;38
"F5_01_c2";"G";145;"^ 0.5";1;0,3;"euclidean";0,05;5;20;145;14
"F5_02_c2";"G";63;"^ 0.5";1;0,3;"euclidean";0,05;5;20;63;10
"F5_03_c2";"G";47;"^ 0.5";1;0,3;"euclidean";0,05;5;20;47;5
"G5_01_c2";"G";107;"^ 0.5";1;0,3;"euclidean";0,05;5;20;107;7
"G5_02_c2";"G";123;"^ 0.5";1;0,3;"euclidean";0,05;5;20;123;18
"G5_03_c2";"G";109;"^ 0.5";1;0,3;"euclidean";0,05;5;20;109;17
