"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"EA.hy926 2018-04-20 02C_01_c2";"G";5;"^ 1";1;0,3;"euclidean";0,05;5;50;5;0
"EA.hy926 2018-04-20 02D_01_c2";"G";2;"^ 1";1;0,3;"euclidean";0,05;5;50;2;1
