"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles";"file";"date";"exp"
"F3_02";"G";1552;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1552;107;"report_4C9.csv";"2018-10-24";3
"F3_03";"G";825;"^ 0.5";1;0.3;"euclidean";0.05;5;20;825;118;"report_4C9.csv";"2018-10-24";3
"G3_01";"G";548;"^ 0.5";1;0.3;"euclidean";0.05;5;20;548;123;"report_4C9.csv";"2018-10-24";3
"G3_02";"G";1389;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1389;260;"report_4C9.csv";"2018-10-24";3
"G3_03";"G";1236;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1236;216;"report_4C9.csv";"2018-10-24";3
"B4_01";"G";2164;"^ 0.5";1;0.3;"euclidean";0.05;5;20;2164;969;"report_4E4.csv";"2018-10-24";3
"B4_02";"G";1210;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1210;427;"report_4E4.csv";"2018-10-24";3
"B4_03";"G";1548;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1548;280;"report_4E4.csv";"2018-10-24";3
"C4_01";"G";1627;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1627;565;"report_4E4.csv";"2018-10-24";3
"C4_02";"G";1417;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1417;402;"report_4E4.csv";"2018-10-24";3
"C4_03";"G";1391;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1391;195;"report_4E4.csv";"2018-10-24";3
"D4_01";"G";1738;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1738;610;"report_4E4.csv";"2018-10-24";3
"D4_02";"G";1661;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1661;303;"report_4E4.csv";"2018-10-24";3
"D4_03";"G";899;"^ 0.5";1;0.3;"euclidean";0.05;5;20;899;89;"report_4E4.csv";"2018-10-24";3
"E4_01";"G";1258;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1258;358;"report_4E4.csv";"2018-10-24";3
"E4_02";"G";1331;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1331;208;"report_4E4.csv";"2018-10-24";3
"E4_03";"G";1218;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1218;207;"report_4E4.csv";"2018-10-24";3
"F4_01";"G";1072;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1072;207;"report_4E4.csv";"2018-10-24";3
"F4_02";"G";1759;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1759;279;"report_4E4.csv";"2018-10-24";3
"F4_03";"G";722;"^ 0.5";1;0.3;"euclidean";0.05;5;20;722;91;"report_4E4.csv";"2018-10-24";3
"G4_01";"G";712;"^ 0.5";1;0.3;"euclidean";0.05;5;20;712;126;"report_4E4.csv";"2018-10-24";3
"G4_02";"G";1314;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1314;193;"report_4E4.csv";"2018-10-24";3
"G4_03";"G";1147;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1147;163;"report_4E4.csv";"2018-10-24";3
"B5_01";"G";1002;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1002;266;"report_5H7.csv";"2018-10-24";3
"B5_02";"G";1212;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1212;162;"report_5H7.csv";"2018-10-24";3
"B5_03";"G";1846;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1846;332;"report_5H7.csv";"2018-10-24";3
"C5_01";"G";1041;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1041;203;"report_5H7.csv";"2018-10-24";3
"C5_02";"G";1398;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1398;268;"report_5H7.csv";"2018-10-24";3
"C5_03";"G";1026;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1026;331;"report_5H7.csv";"2018-10-24";3
"D5_01";"G";790;"^ 0.5";1;0.3;"euclidean";0.05;5;20;790;117;"report_5H7.csv";"2018-10-24";3
"D5_02";"G";1330;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1330;255;"report_5H7.csv";"2018-10-24";3
"D5_03";"G";1168;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1168;195;"report_5H7.csv";"2018-10-24";3
"E5_01";"G";1588;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1588;338;"report_5H7.csv";"2018-10-24";3
"E5_02";"G";1518;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1518;221;"report_5H7.csv";"2018-10-24";3
"E5_03";"G";1584;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1584;287;"report_5H7.csv";"2018-10-24";3
"F5_01";"G";833;"^ 0.5";1;0.3;"euclidean";0.05;5;20;833;218;"report_5H7.csv";"2018-10-24";3
"F5_02";"G";1172;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1172;157;"report_5H7.csv";"2018-10-24";3
"F5_03";"G";802;"^ 0.5";1;0.3;"euclidean";0.05;5;20;802;220;"report_5H7.csv";"2018-10-24";3
"G5_01";"G";895;"^ 0.5";1;0.3;"euclidean";0.05;5;20;895;185;"report_5H7.csv";"2018-10-24";3
"G5_02";"G";1257;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1257;192;"report_5H7.csv";"2018-10-24";3
"G5_03";"G";1281;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1281;215;"report_5H7.csv";"2018-10-24";3
"B8_01";"G";1622;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1622;409;"report_control.csv";"2018-10-24";3
"B8_02";"G";1560;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1560;269;"report_control.csv";"2018-10-24";3
"B8_03";"G";902;"^ 0.5";1;0.3;"euclidean";0.05;5;20;902;331;"report_control.csv";"2018-10-24";3
"C8_01";"G";1957;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1957;413;"report_control.csv";"2018-10-24";3
"C8_02";"G";1057;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1057;136;"report_control.csv";"2018-10-24";3
"C8_03";"G";995;"^ 0.5";1;0.3;"euclidean";0.05;5;20;995;356;"report_control.csv";"2018-10-24";3
"D8_01";"G";2136;"^ 0.5";1;0.3;"euclidean";0.05;5;20;2136;483;"report_control.csv";"2018-10-24";3
"D8_02";"G";1529;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1529;272;"report_control.csv";"2018-10-24";3
"D8_03";"G";2117;"^ 0.5";1;0.3;"euclidean";0.05;5;20;2117;657;"report_control.csv";"2018-10-24";3
"E8_01";"G";1263;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1263;202;"report_control.csv";"2018-10-24";3
"E8_02";"G";1277;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1277;154;"report_control.csv";"2018-10-24";3
"E8_03";"G";1429;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1429;216;"report_control.csv";"2018-10-24";3
"F8_01";"G";877;"^ 0.5";1;0.3;"euclidean";0.05;5;20;877;216;"report_control.csv";"2018-10-24";3
"F8_02";"G";929;"^ 0.5";1;0.3;"euclidean";0.05;5;20;929;117;"report_control.csv";"2018-10-24";3
"F8_03";"G";1331;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1331;332;"report_control.csv";"2018-10-24";3
"G8_01";"G";332;"^ 0.5";1;0.3;"euclidean";0.05;5;20;332;59;"report_control.csv";"2018-10-24";3
"G8_02";"G";815;"^ 0.5";1;0.3;"euclidean";0.05;5;20;815;39;"report_control.csv";"2018-10-24";3
"G8_03";"G";291;"^ 0.5";1;0.3;"euclidean";0.05;5;20;291;40;"report_control.csv";"2018-10-24";3
"B7_01";"G";1829;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1829;477;"report_TGF-beta.csv";"2018-10-24";3
"B7_02";"G";1370;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1370;270;"report_TGF-beta.csv";"2018-10-24";3
"B7_03";"G";576;"^ 0.5";1;0.3;"euclidean";0.05;5;20;576;112;"report_TGF-beta.csv";"2018-10-24";3
"C7_01";"G";1499;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1499;379;"report_TGF-beta.csv";"2018-10-24";3
"C7_02";"G";964;"^ 0.5";1;0.3;"euclidean";0.05;5;20;964;162;"report_TGF-beta.csv";"2018-10-24";3
"C7_03";"G";1119;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1119;242;"report_TGF-beta.csv";"2018-10-24";3
"D7_01";"G";1530;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1530;223;"report_TGF-beta.csv";"2018-10-24";3
"D7_02";"G";1660;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1660;266;"report_TGF-beta.csv";"2018-10-24";3
"D7_03";"G";741;"^ 0.5";1;0.3;"euclidean";0.05;5;20;741;117;"report_TGF-beta.csv";"2018-10-24";3
"E7_01";"G";1157;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1157;157;"report_TGF-beta.csv";"2018-10-24";3
"E7_02";"G";1607;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1607;231;"report_TGF-beta.csv";"2018-10-24";3
"E7_03";"G";747;"^ 0.5";1;0.3;"euclidean";0.05;5;20;747;70;"report_TGF-beta.csv";"2018-10-24";3
"F7_01";"G";504;"^ 0.5";1;0.3;"euclidean";0.05;5;20;504;84;"report_TGF-beta.csv";"2018-10-24";3
"F7_02";"G";822;"^ 0.5";1;0.3;"euclidean";0.05;5;20;822;104;"report_TGF-beta.csv";"2018-10-24";3
"F7_03";"G";66;"^ 0.5";1;0.3;"euclidean";0.05;5;20;66;23;"report_TGF-beta.csv";"2018-10-24";3
"G7_01";"G";440;"^ 0.5";1;0.3;"euclidean";0.05;5;20;440;96;"report_TGF-beta.csv";"2018-10-24";3
"G7_02";"G";952;"^ 0.5";1;0.3;"euclidean";0.05;5;20;952;101;"report_TGF-beta.csv";"2018-10-24";3
"G7_03";"G";485;"^ 0.5";1;0.3;"euclidean";0.05;5;20;485;48;"report_TGF-beta.csv";"2018-10-24";3
