"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles";"file";"date";"exp"
"F4_01";"G";547;"^ 0.5";1;0.3;"euclidean";0.05;5;20;547;60;"report_4E4+TGF-beta.csv";"2018-10-25";3
"F4_02";"G";575;"^ 0.5";1;0.3;"euclidean";0.05;5;20;575;90;"report_4E4+TGF-beta.csv";"2018-10-25";3
"F4_03";"G";741;"^ 0.5";1;0.3;"euclidean";0.05;5;20;741;132;"report_4E4+TGF-beta.csv";"2018-10-25";3
"G4_01";"G";997;"^ 0.5";1;0.3;"euclidean";0.05;5;20;997;92;"report_4E4+TGF-beta.csv";"2018-10-25";3
"G4_02";"G";718;"^ 0.5";1;0.3;"euclidean";0.05;5;20;718;92;"report_4E4+TGF-beta.csv";"2018-10-25";3
"G4_03";"G";675;"^ 0.5";1;0.3;"euclidean";0.05;5;20;675;113;"report_4E4+TGF-beta.csv";"2018-10-25";3
"B5_01";"G";1121;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1121;129;"report_5H7+TGF-beta.csv";"2018-10-25";3
"B5_02";"G";831;"^ 0.5";1;0.3;"euclidean";0.05;5;20;831;107;"report_5H7+TGF-beta.csv";"2018-10-25";3
"B5_03";"G";999;"^ 0.5";1;0.3;"euclidean";0.05;5;20;999;153;"report_5H7+TGF-beta.csv";"2018-10-25";3
"C5_01";"G";1221;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1221;126;"report_5H7+TGF-beta.csv";"2018-10-25";3
"C5_02";"G";857;"^ 0.5";1;0.3;"euclidean";0.05;5;20;857;112;"report_5H7+TGF-beta.csv";"2018-10-25";3
"C5_03";"G";1155;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1155;151;"report_5H7+TGF-beta.csv";"2018-10-25";3
"D5_01";"G";963;"^ 0.5";1;0.3;"euclidean";0.05;5;20;963;117;"report_5H7+TGF-beta.csv";"2018-10-25";3
"D5_02";"G";714;"^ 0.5";1;0.3;"euclidean";0.05;5;20;714;110;"report_5H7+TGF-beta.csv";"2018-10-25";3
"D5_03";"G";711;"^ 0.5";1;0.3;"euclidean";0.05;5;20;711;127;"report_5H7+TGF-beta.csv";"2018-10-25";3
"E5_01";"G";984;"^ 0.5";1;0.3;"euclidean";0.05;5;20;984;91;"report_5H7+TGF-beta.csv";"2018-10-25";3
"E5_02";"G";877;"^ 0.5";1;0.3;"euclidean";0.05;5;20;877;116;"report_5H7+TGF-beta.csv";"2018-10-25";3
"E5_03";"G";871;"^ 0.5";1;0.3;"euclidean";0.05;5;20;871;119;"report_5H7+TGF-beta.csv";"2018-10-25";3
"F5_01";"G";874;"^ 0.5";1;0.3;"euclidean";0.05;5;20;874;93;"report_5H7+TGF-beta.csv";"2018-10-25";3
"F5_02";"G";1024;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1024;145;"report_5H7+TGF-beta.csv";"2018-10-25";3
"F5_03";"G";828;"^ 0.5";1;0.3;"euclidean";0.05;5;20;828;120;"report_5H7+TGF-beta.csv";"2018-10-25";3
"G5_01";"G";1187;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1187;133;"report_5H7+TGF-beta.csv";"2018-10-25";3
"G5_02";"G";972;"^ 0.5";1;0.3;"euclidean";0.05;5;20;972;159;"report_5H7+TGF-beta.csv";"2018-10-25";3
"G5_03";"G";1492;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1492;180;"report_5H7+TGF-beta.csv";"2018-10-25";3
"B8_01";"G";900;"^ 0.5";1;0.3;"euclidean";0.05;5;20;900;70;"report_control.csv";"2018-10-25";3
"B8_02";"G";991;"^ 0.5";1;0.3;"euclidean";0.05;5;20;991;80;"report_control.csv";"2018-10-25";3
"B8_03";"G";876;"^ 0.5";1;0.3;"euclidean";0.05;5;20;876;94;"report_control.csv";"2018-10-25";3
"C8_01";"G";542;"^ 0.5";1;0.3;"euclidean";0.05;5;20;542;47;"report_control.csv";"2018-10-25";3
"C8_02";"G";1088;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1088;93;"report_control.csv";"2018-10-25";3
"C8_03";"G";981;"^ 0.5";1;0.3;"euclidean";0.05;5;20;981;118;"report_control.csv";"2018-10-25";3
"D8_01";"G";567;"^ 0.5";1;0.3;"euclidean";0.05;5;20;567;50;"report_control.csv";"2018-10-25";3
"D8_02";"G";823;"^ 0.5";1;0.3;"euclidean";0.05;5;20;823;58;"report_control.csv";"2018-10-25";3
"D8_03";"G";529;"^ 0.5";1;0.3;"euclidean";0.05;5;20;529;56;"report_control.csv";"2018-10-25";3
"E8_01";"G";229;"^ 0.5";1;0.3;"euclidean";0.05;5;20;229;32;"report_control.csv";"2018-10-25";3
"E8_02";"G";513;"^ 0.5";1;0.3;"euclidean";0.05;5;20;513;60;"report_control.csv";"2018-10-25";3
"E8_03";"G";604;"^ 0.5";1;0.3;"euclidean";0.05;5;20;604;64;"report_control.csv";"2018-10-25";3
"F8_01";"G";481;"^ 0.5";1;0.3;"euclidean";0.05;5;20;481;47;"report_control.csv";"2018-10-25";3
"F8_02";"G";744;"^ 0.5";1;0.3;"euclidean";0.05;5;20;744;62;"report_control.csv";"2018-10-25";3
"F8_03";"G";965;"^ 0.5";1;0.3;"euclidean";0.05;5;20;965;109;"report_control.csv";"2018-10-25";3
"G8_01";"G";808;"^ 0.5";1;0.3;"euclidean";0.05;5;20;808;72;"report_control.csv";"2018-10-25";3
"G8_02";"G";1021;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1021;116;"report_control.csv";"2018-10-25";3
"G8_03";"G";626;"^ 0.5";1;0.3;"euclidean";0.05;5;20;626;61;"report_control.csv";"2018-10-25";3
"B7_01";"G";1469;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1469;138;"report_TGF-beta.csv";"2018-10-25";3
"B7_02";"G";823;"^ 0.5";1;0.3;"euclidean";0.05;5;20;823;84;"report_TGF-beta.csv";"2018-10-25";3
"B7_03";"G";862;"^ 0.5";1;0.3;"euclidean";0.05;5;20;862;96;"report_TGF-beta.csv";"2018-10-25";3
"C7_01";"G";1228;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1228;111;"report_TGF-beta.csv";"2018-10-25";3
"C7_02";"G";784;"^ 0.5";1;0.3;"euclidean";0.05;5;20;784;94;"report_TGF-beta.csv";"2018-10-25";3
"C7_03";"G";945;"^ 0.5";1;0.3;"euclidean";0.05;5;20;945;124;"report_TGF-beta.csv";"2018-10-25";3
"D7_01";"G";774;"^ 0.5";1;0.3;"euclidean";0.05;5;20;774;70;"report_TGF-beta.csv";"2018-10-25";3
"D7_02";"G";698;"^ 0.5";1;0.3;"euclidean";0.05;5;20;698;70;"report_TGF-beta.csv";"2018-10-25";3
"D7_03";"G";834;"^ 0.5";1;0.3;"euclidean";0.05;5;20;834;100;"report_TGF-beta.csv";"2018-10-25";3
"E7_01";"G";1002;"^ 0.5";1;0.3;"euclidean";0.05;5;20;1002;107;"report_TGF-beta.csv";"2018-10-25";3
"E7_02";"G";628;"^ 0.5";1;0.3;"euclidean";0.05;5;20;628;78;"report_TGF-beta.csv";"2018-10-25";3
"E7_03";"G";684;"^ 0.5";1;0.3;"euclidean";0.05;5;20;684;98;"report_TGF-beta.csv";"2018-10-25";3
"F7_01";"G";912;"^ 0.5";1;0.3;"euclidean";0.05;5;20;912;91;"report_TGF-beta.csv";"2018-10-25";3
"F7_02";"G";565;"^ 0.5";1;0.3;"euclidean";0.05;5;20;565;80;"report_TGF-beta.csv";"2018-10-25";3
"F7_03";"G";476;"^ 0.5";1;0.3;"euclidean";0.05;5;20;476;82;"report_TGF-beta.csv";"2018-10-25";3
"G7_01";"G";935;"^ 0.5";1;0.3;"euclidean";0.05;5;20;935;100;"report_TGF-beta.csv";"2018-10-25";3
"G7_02";"G";841;"^ 0.5";1;0.3;"euclidean";0.05;5;20;841;106;"report_TGF-beta.csv";"2018-10-25";3
"G7_03";"G";904;"^ 0.5";1;0.3;"euclidean";0.05;5;20;904;117;"report_TGF-beta.csv";"2018-10-25";3
