"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B2_01";"G";143;"^ 0.5";1;0,3;"euclidean";0,05;5;20;143;47
"B2_02";"G";238;"^ 0.5";1;0,3;"euclidean";0,05;5;20;238;39
"B2_03";"G";184;"^ 0.5";1;0,3;"euclidean";0,05;5;20;184;30
"C2_01";"G";503;"^ 0.5";1;0,3;"euclidean";0,05;5;20;503;51
"C2_02";"G";525;"^ 0.5";1;0,3;"euclidean";0,05;5;20;525;66
"C2_03";"G";643;"^ 0.5";1;0,3;"euclidean";0,05;5;20;643;68
"D2_01";"G";338;"^ 0.5";1;0,3;"euclidean";0,05;5;20;338;29
"D2_02";"G";400;"^ 0.5";1;0,3;"euclidean";0,05;5;20;400;46
"D2_03";"G";336;"^ 0.5";1;0,3;"euclidean";0,05;5;20;336;38
"E2_01";"G";476;"^ 0.5";1;0,3;"euclidean";0,05;5;20;476;52
"E2_02";"G";752;"^ 0.5";1;0,3;"euclidean";0,05;5;20;752;86
"E2_03";"G";632;"^ 0.5";1;0,3;"euclidean";0,05;5;20;632;101
"F2_01";"G";441;"^ 0.5";1;0,3;"euclidean";0,05;5;20;441;48
"F2_02";"G";473;"^ 0.5";1;0,3;"euclidean";0,05;5;20;473;68
"F2_03";"G";260;"^ 0.5";1;0,3;"euclidean";0,05;5;20;260;34
"G2_01";"G";314;"^ 0.5";1;0,3;"euclidean";0,05;5;20;314;42
"G2_02";"G";368;"^ 0.5";1;0,3;"euclidean";0,05;5;20;368;44
"G2_03";"G";270;"^ 0.5";1;0,3;"euclidean";0,05;5;20;270;42
