"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B4_01";"G";978;"^ 0.5";1;0,3;"euclidean";0,05;5;20;978;114
"B4_02";"G";857;"^ 0.5";1;0,3;"euclidean";0,05;5;20;857;92
"B4_03";"G";723;"^ 0.5";1;0,3;"euclidean";0,05;5;20;723;104
"C4_01";"G";1067;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1067;108
"C4_02";"G";819;"^ 0.5";1;0,3;"euclidean";0,05;5;20;819;112
"C4_03";"G";861;"^ 0.5";1;0,3;"euclidean";0,05;5;20;861;109
"D4_01";"G";872;"^ 0.5";1;0,3;"euclidean";0,05;5;20;872;79
"D4_02";"G";667;"^ 0.5";1;0,3;"euclidean";0,05;5;20;667;85
"D4_03";"G";705;"^ 0.5";1;0,3;"euclidean";0,05;5;20;705;103
"E4_01";"G";1119;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1119;123
"E4_02";"G";727;"^ 0.5";1;0,3;"euclidean";0,05;5;20;727;103
"E4_03";"G";733;"^ 0.5";1;0,3;"euclidean";0,05;5;20;733;110
"F4_01";"G";547;"^ 0.5";1;0,3;"euclidean";0,05;5;20;547;60
"F4_02";"G";575;"^ 0.5";1;0,3;"euclidean";0,05;5;20;575;90
"F4_03";"G";741;"^ 0.5";1;0,3;"euclidean";0,05;5;20;741;132
"G4_01";"G";997;"^ 0.5";1;0,3;"euclidean";0,05;5;20;997;92
"G4_02";"G";718;"^ 0.5";1;0,3;"euclidean";0,05;5;20;718;92
"G4_03";"G";675;"^ 0.5";1;0,3;"euclidean";0,05;5;20;675;113
