"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B3_01";"G";691;"^ 0.5";1;0,3;"euclidean";0,05;5;20;691;61
"B3_02";"G";541;"^ 0.5";1;0,3;"euclidean";0,05;5;20;541;62
"B3_03";"G";412;"^ 0.5";1;0,3;"euclidean";0,05;5;20;412;63
"C3_01";"G";741;"^ 0.5";1;0,3;"euclidean";0,05;5;20;741;84
"C3_02";"G";674;"^ 0.5";1;0,3;"euclidean";0,05;5;20;674;95
"C3_03";"G";662;"^ 0.5";1;0,3;"euclidean";0,05;5;20;662;95
"D3_01";"G";701;"^ 0.5";1;0,3;"euclidean";0,05;5;20;701;68
"D3_02";"G";791;"^ 0.5";1;0,3;"euclidean";0,05;5;20;791;101
"D3_03";"G";487;"^ 0.5";1;0,3;"euclidean";0,05;5;20;487;68
"E3_01";"G";873;"^ 0.5";1;0,3;"euclidean";0,05;5;20;873;113
"E3_02";"G";859;"^ 0.5";1;0,3;"euclidean";0,05;5;20;859;117
"E3_03";"G";830;"^ 0.5";1;0,3;"euclidean";0,05;5;20;830;129
"F3_01";"G";496;"^ 0.5";1;0,3;"euclidean";0,05;5;20;496;76
"F3_02";"G";746;"^ 0.5";1;0,3;"euclidean";0,05;5;20;746;110
"F3_03";"G";585;"^ 0.5";1;0,3;"euclidean";0,05;5;20;585;91
"G3_01";"G";927;"^ 0.5";1;0,3;"euclidean";0,05;5;20;927;114
"G3_02";"G";880;"^ 0.5";1;0,3;"euclidean";0,05;5;20;880;131
"G3_03";"G";712;"^ 0.5";1;0,3;"euclidean";0,05;5;20;712;111
