"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B3_01";"G";917;"^ 0.5";1;0,3;"euclidean";0,05;5;20;917;350
"B3_02";"G";1520;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1520;578
"B3_03";"G";1044;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1044;251
"C3_01";"G";760;"^ 0.5";1;0,3;"euclidean";0,05;5;20;760;180
"C3_02";"G";1263;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1263;417
"C3_03";"G";752;"^ 0.5";1;0,3;"euclidean";0,05;5;20;752;221
"D3_01";"G";958;"^ 0.5";1;0,3;"euclidean";0,05;5;20;958;322
"D3_02";"G";1422;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1422;496
"D3_03";"G";809;"^ 0.5";1;0,3;"euclidean";0,05;5;20;809;249
"E3_01";"G";660;"^ 0.5";1;0,3;"euclidean";0,05;5;20;660;211
"E3_02";"G";1101;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1101;368
"E3_03";"G";1009;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1009;316
"F3_01";"G";796;"^ 0.5";1;0,3;"euclidean";0,05;5;20;796;221
"F3_02";"G";1124;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1124;365
"F3_03";"G";974;"^ 0.5";1;0,3;"euclidean";0,05;5;20;974;345
"G3_01";"G";607;"^ 0.5";1;0,3;"euclidean";0,05;5;20;607;180
"G3_02";"G";944;"^ 0.5";1;0,3;"euclidean";0,05;5;20;944;296
"G3_03";"G";824;"^ 0.5";1;0,3;"euclidean";0,05;5;20;824;271
