"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B8_01";"G";561;"^ 0.5";1;0,3;"euclidean";0,05;5;20;561;187
"B8_02";"G";372;"^ 0.5";1;0,3;"euclidean";0,05;5;20;372;112
"B8_03";"G";437;"^ 0.5";1;0,3;"euclidean";0,05;5;20;437;165
"C8_01";"G";519;"^ 0.5";1;0,3;"euclidean";0,05;5;20;519;115
"C8_02";"G";570;"^ 0.5";1;0,3;"euclidean";0,05;5;20;570;163
"C8_03";"G";1064;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1064;227
"D8_01";"G";329;"^ 0.5";1;0,3;"euclidean";0,05;5;20;329;89
"D8_02";"G";755;"^ 0.5";1;0,3;"euclidean";0,05;5;20;755;156
"D8_03";"G";1213;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1213;276
"E8_01";"G";524;"^ 0.5";1;0,3;"euclidean";0,05;5;20;524;128
"E8_02";"G";599;"^ 0.5";1;0,3;"euclidean";0,05;5;20;599;133
"E8_03";"G";355;"^ 0.5";1;0,3;"euclidean";0,05;5;20;355;106
"F8_01";"G";639;"^ 0.5";1;0,3;"euclidean";0,05;5;20;639;122
"F8_02";"G";824;"^ 0.5";1;0,3;"euclidean";0,05;5;20;824;136
"F8_03";"G";1027;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1027;255
"G8_01";"G";539;"^ 0.5";1;0,3;"euclidean";0,05;5;20;539;96
"G8_02";"G";612;"^ 0.5";1;0,3;"euclidean";0,05;5;20;612;81
"G8_03";"G";468;"^ 0.5";1;0,3;"euclidean";0,05;5;20;468;85
