"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B2_01";"G";826;"^ 0.5";1;0,3;"euclidean";0,05;5;20;826;104
"B2_02";"G";700;"^ 0.5";1;0,3;"euclidean";0,05;5;20;700;57
"B2_03";"G";729;"^ 0.5";1;0,3;"euclidean";0,05;5;20;729;157
"C2_01";"G";1064;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1064;532
"C2_02";"G";1266;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1266;556
"C2_03";"G";969;"^ 0.5";1;0,3;"euclidean";0,05;5;20;969;328
"D2_01";"G";1010;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1010;252
"D2_02";"G";1663;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1663;542
"D2_03";"G";1384;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1384;285
"E2_01";"G";757;"^ 0.5";1;0,3;"euclidean";0,05;5;20;757;176
"E2_02";"G";924;"^ 0.5";1;0,3;"euclidean";0,05;5;20;924;411
"E2_03";"G";651;"^ 0.5";1;0,3;"euclidean";0,05;5;20;651;144
"F2_01";"G";1009;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1009;348
"F2_02";"G";1420;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1420;520
"F2_03";"G";1214;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1214;392
"G2_01";"G";1042;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1042;341
"G2_02";"G";1154;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1154;565
"G2_03";"G";941;"^ 0.5";1;0,3;"euclidean";0,05;5;20;941;281
