name;channel;circles;br.cont;blur.int;otsu.offset;dist.metric;water.tolerance;water.ext;size.threshold;left.circles;removed.circles
EA.hy926 2018-04-24 06F_02_c2;G;3;^ 1;1;0,3;euclidean;0,05;5;80;3;6
EA.hy926 2018-04-24 06F_03_c2;G;1;^ 1;1;0,3;euclidean;0,05;5;80;1;11
EA.hy926 2018-04-24 07C_01_c2;G;60;^ 1;1;0,3;euclidean;0,05;5;80;60;51
EA.hy926 2018-04-24 07C_02_c2;G;47;^ 1;1;0,3;euclidean;0,05;5;80;47;35
EA.hy926 2018-04-24 07C_03_c2;G;14;^ 1;1;0,3;euclidean;0,05;5;80;14;28
EA.hy926 2018-04-24 07D_01_c2;G;46;^ 1;1;0,3;euclidean;0,05;5;80;46;47
EA.hy926 2018-04-24 07D_02_c2;G;23;^ 1;1;0,3;euclidean;0,05;5;80;23;32
EA.hy926 2018-04-24 07D_03_c2;G;10;^ 1;1;0,3;euclidean;0,05;5;80;10;13
EA.hy926 2018-04-24 07E_01_c2;G;9;^ 1;1;0,3;euclidean;0,05;5;80;9;3
EA.hy926 2018-04-24 07E_02_c2;G;17;^ 1;1;0,3;euclidean;0,05;5;80;17;10
EA.hy926 2018-04-24 07E_03_c2;G;32;^ 1;1;0,3;euclidean;0,05;5;80;32;17
EA.hy926 2018-04-24 07F_01_c2;G;27;^ 1;1;0,3;euclidean;0,05;5;80;27;46
EA.hy926 2018-04-24 07F_02_c2;G;21;^ 1;1;0,3;euclidean;0,05;5;80;21;30
EA.hy926 2018-04-24 07F_03_c2;G;4;^ 1;1;0,3;euclidean;0,05;5;80;4;2
