"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B7_01";"G";305;"^ 0.5";1;0,3;"euclidean";0,05;5;20;305;26
"B7_02";"G";396;"^ 0.5";1;0,3;"euclidean";0,05;5;20;396;44
"B7_03";"G";358;"^ 0.5";1;0,3;"euclidean";0,05;5;20;358;46
"C7_01";"G";329;"^ 0.5";1;0,3;"euclidean";0,05;5;20;329;27
"C7_02";"G";569;"^ 0.5";1;0,3;"euclidean";0,05;5;20;569;55
"C7_03";"G";254;"^ 0.5";1;0,3;"euclidean";0,05;5;20;254;35
"D7_01";"G";454;"^ 0.5";1;0,3;"euclidean";0,05;5;20;454;29
"D7_02";"G";585;"^ 0.5";1;0,3;"euclidean";0,05;5;20;585;42
"D7_03";"G";347;"^ 0.5";1;0,3;"euclidean";0,05;5;20;347;26
"E7_01";"G";387;"^ 0.5";1;0,3;"euclidean";0,05;5;20;387;32
"E7_02";"G";599;"^ 0.5";1;0,3;"euclidean";0,05;5;20;599;49
"E7_03";"G";352;"^ 0.5";1;0,3;"euclidean";0,05;5;20;352;50
"F7_01";"G";272;"^ 0.5";1;0,3;"euclidean";0,05;5;20;272;31
"F7_02";"G";518;"^ 0.5";1;0,3;"euclidean";0,05;5;20;518;36
"F7_03";"G";373;"^ 0.5";1;0,3;"euclidean";0,05;5;20;373;32
"G7_01";"G";390;"^ 0.5";1;0,3;"euclidean";0,05;5;20;390;61
"G7_02";"G";629;"^ 0.5";1;0,3;"euclidean";0,05;5;20;629;90
"G7_03";"G";521;"^ 0.5";1;0,3;"euclidean";0,05;5;20;521;37
