"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B5_01";"G";521;"^ 0.5";1;0,3;"euclidean";0,05;5;20;521;99
"B5_02";"G";799;"^ 0.5";1;0,3;"euclidean";0,05;5;20;799;128
"B5_03";"G";453;"^ 0.5";1;0,3;"euclidean";0,05;5;20;453;72
"C5_01";"G";699;"^ 0.5";1;0,3;"euclidean";0,05;5;20;699;122
"C5_02";"G";970;"^ 0.5";1;0,3;"euclidean";0,05;5;20;970;191
"C5_03";"G";758;"^ 0.5";1;0,3;"euclidean";0,05;5;20;758;136
"D5_01";"G";806;"^ 0.5";1;0,3;"euclidean";0,05;5;20;806;136
"D5_02";"G";1130;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1130;224
"D5_03";"G";792;"^ 0.5";1;0,3;"euclidean";0,05;5;20;792;123
"E5_01";"G";780;"^ 0.5";1;0,3;"euclidean";0,05;5;20;780;103
"E5_02";"G";1121;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1121;244
"E5_03";"G";629;"^ 0.5";1;0,3;"euclidean";0,05;5;20;629;93
"F5_01";"G";702;"^ 0.5";1;0,3;"euclidean";0,05;5;20;702;98
"F5_02";"G";1246;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1246;170
"F5_03";"G";704;"^ 0.5";1;0,3;"euclidean";0,05;5;20;704;111
"G5_01";"G";675;"^ 0.5";1;0,3;"euclidean";0,05;5;20;675;128
"G5_02";"G";1056;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1056;188
"G5_03";"G";842;"^ 0.5";1;0,3;"euclidean";0,05;5;20;842;149
