"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B2_01";"G";1079;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1079;227
"B2_02";"G";1491;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1491;222
"B2_03";"G";1281;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1281;227
"C2_01";"G";1696;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1696;219
"C2_02";"G";1475;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1475;233
"C2_03";"G";1332;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1332;212
"D2_01";"G";1751;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1751;248
"D2_02";"G";1699;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1699;282
"D2_03";"G";1466;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1466;266
"E2_01";"G";1442;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1442;255
"E2_02";"G";1679;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1679;219
"E2_03";"G";1247;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1247;241
"F2_01";"G";1724;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1724;266
"F2_02";"G";1640;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1640;263
"F2_03";"G";1296;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1296;240
"G2_01";"G";1346;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1346;219
"G2_02";"G";1485;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1485;257
"G2_03";"G";1731;"^ 0.5";1;0,3;"euclidean";0,05;5;20;1731;351
