"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B6_01";"G";86;"^ 1";1;0,3;"euclidean";0,05;5;80;86;598
"B6_02";"G";105;"^ 1";1;0,3;"euclidean";0,05;5;80;105;682
"B6_03";"G";95;"^ 1";1;0,3;"euclidean";0,05;5;80;95;639
"C6_01";"G";112;"^ 1";1;0,3;"euclidean";0,05;5;80;112;706
"C6_02";"G";108;"^ 1";1;0,3;"euclidean";0,05;5;80;108;672
"C6_03";"G";65;"^ 1";1;0,3;"euclidean";0,05;5;80;65;598
"D6_01";"G";84;"^ 1";1;0,3;"euclidean";0,05;5;80;84;549
"D6_02";"G";97;"^ 1";1;0,3;"euclidean";0,05;5;80;97;874
"D6_03";"G";105;"^ 1";1;0,3;"euclidean";0,05;5;80;105;858
"E6_01";"G";86;"^ 1";1;0,3;"euclidean";0,05;5;80;86;730
"E6_02";"G";122;"^ 1";1;0,3;"euclidean";0,05;5;80;122;728
"E6_03";"G";108;"^ 1";1;0,3;"euclidean";0,05;5;80;108;870
"F6_01";"G";113;"^ 1";1;0,3;"euclidean";0,05;5;80;113;708
"F6_02";"G";126;"^ 1";1;0,3;"euclidean";0,05;5;80;126;986
"F6_03";"G";105;"^ 1";1;0,3;"euclidean";0,05;5;80;105;866
"G6_01";"G";128;"^ 1";1;0,3;"euclidean";0,05;5;80;128;753
"G6_02";"G";143;"^ 1";1;0,3;"euclidean";0,05;5;80;143;1090
"G6_03";"G";77;"^ 1";1;0,3;"euclidean";0,05;5;80;77;739
