"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B5_01";"G";108;"^ 1";1;0,3;"euclidean";0,05;5;80;108;685
"B5_02";"G";122;"^ 1";1;0,3;"euclidean";0,05;5;80;122;814
"B5_03";"G";75;"^ 1";1;0,3;"euclidean";0,05;5;80;75;627
"C5_01";"G";114;"^ 1";1;0,3;"euclidean";0,05;5;80;114;616
"C5_02";"G";94;"^ 1";1;0,3;"euclidean";0,05;5;80;94;742
"C5_03";"G";100;"^ 1";1;0,3;"euclidean";0,05;5;80;100;427
"D5_01";"G";104;"^ 1";1;0,3;"euclidean";0,05;5;80;104;658
"D5_02";"G";156;"^ 1";1;0,3;"euclidean";0,05;5;80;156;1016
"D5_03";"G";105;"^ 1";1;0,3;"euclidean";0,05;5;80;105;661
"E5_01";"G";85;"^ 1";1;0,3;"euclidean";0,05;5;80;85;451
"E5_02";"G";118;"^ 1";1;0,3;"euclidean";0,05;5;80;118;810
"E5_03";"G";62;"^ 1";1;0,3;"euclidean";0,05;5;80;62;490
"F5_01";"G";61;"^ 1";1;0,3;"euclidean";0,05;5;80;61;419
"F5_02";"G";92;"^ 1";1;0,3;"euclidean";0,05;5;80;92;802
"F5_03";"G";114;"^ 1";1;0,3;"euclidean";0,05;5;80;114;765
"G5_01";"G";85;"^ 1";1;0,3;"euclidean";0,05;5;80;85;659
"G5_02";"G";108;"^ 1";1;0,3;"euclidean";0,05;5;80;108;744
"G5_03";"G";29;"^ 1";1;0,3;"euclidean";0,05;5;80;29;144
