"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B4_01";"G";125;"^ 1";1;0,3;"euclidean";0,05;5;80;125;952
"B4_02";"G";121;"^ 1";1;0,3;"euclidean";0,05;5;80;121;1090
"B4_03";"G";100;"^ 1";1;0,3;"euclidean";0,05;5;80;100;908
"C4_01";"G";116;"^ 1";1;0,3;"euclidean";0,05;5;80;116;825
"C4_02";"G";107;"^ 1";1;0,3;"euclidean";0,05;5;80;107;1015
"C4_03";"G";129;"^ 1";1;0,3;"euclidean";0,05;5;80;129;954
"D4_01";"G";107;"^ 1";1;0,3;"euclidean";0,05;5;80;107;911
"D4_02";"G";148;"^ 1";1;0,3;"euclidean";0,05;5;80;148;1456
"D4_03";"G";134;"^ 1";1;0,3;"euclidean";0,05;5;80;134;1120
"E4_01";"G";101;"^ 1";1;0,3;"euclidean";0,05;5;80;101;931
"E4_02";"G";112;"^ 1";1;0,3;"euclidean";0,05;5;80;112;1031
"E4_03";"G";119;"^ 1";1;0,3;"euclidean";0,05;5;80;119;1157
"F4_01";"G";91;"^ 1";1;0,3;"euclidean";0,05;5;80;91;806
"F4_02";"G";101;"^ 1";1;0,3;"euclidean";0,05;5;80;101;875
"F4_03";"G";97;"^ 1";1;0,3;"euclidean";0,05;5;80;97;704
"G4_01";"G";109;"^ 1";1;0,3;"euclidean";0,05;5;80;109;845
"G4_02";"G";120;"^ 1";1;0,3;"euclidean";0,05;5;80;120;937
"G4_03";"G";95;"^ 1";1;0,3;"euclidean";0,05;5;80;95;649
