"name";"channel";"circles";"br.cont";"blur.int";"otsu.offset";"dist.metric";"water.tolerance";"water.ext";"size.threshold";"left.circles";"removed.circles"
"B6_01_c2";"G";565;"^ 0.5";1;0,3;"euclidean";0,05;5;20;565;159
"B6_02_c2";"G";240;"^ 0.5";1;0,3;"euclidean";0,05;5;20;240;78
"B6_03_c2";"G";193;"^ 0.5";1;0,3;"euclidean";0,05;5;20;193;59
"C6_01_c2";"G";359;"^ 0.5";1;0,3;"euclidean";0,05;5;20;359;120
"C6_02_c2";"G";428;"^ 0.5";1;0,3;"euclidean";0,05;5;20;428;143
"C6_03_c2";"G";112;"^ 0.5";1;0,3;"euclidean";0,05;5;20;112;70
"D6_01_c2";"G";512;"^ 0.5";1;0,3;"euclidean";0,05;5;20;512;205
"D6_02_c2";"G";444;"^ 0.5";1;0,3;"euclidean";0,05;5;20;444;113
"D6_03_c2";"G";66;"^ 0.5";1;0,3;"euclidean";0,05;5;20;66;33
"E6_01_c2";"G";252;"^ 0.5";1;0,3;"euclidean";0,05;5;20;252;80
"E6_02_c2";"G";304;"^ 0.5";1;0,3;"euclidean";0,05;5;20;304;65
"E6_03_c2";"G";61;"^ 0.5";1;0,3;"euclidean";0,05;5;20;61;54
"F6_01_c2";"G";382;"^ 0.5";1;0,3;"euclidean";0,05;5;20;382;147
"F6_02_c2";"G";406;"^ 0.5";1;0,3;"euclidean";0,05;5;20;406;118
"F6_03_c2";"G";142;"^ 0.5";1;0,3;"euclidean";0,05;5;20;142;60
"G6_01_c2";"G";262;"^ 0.5";1;0,3;"euclidean";0,05;5;20;262;95
"G6_02_c2";"G";284;"^ 0.5";1;0,3;"euclidean";0,05;5;20;284;115
"G6_03_c2";"G";94;"^ 0.5";1;0,3;"euclidean";0,05;5;20;94;81
